date,indicator_id,region_id,value
2018-02-28,ZSFH,99989,411084.77248789
2018-01-31,ZSFH,99989,410566.717894727
2017-12-31,ZSFH,99989,410126.166887623
2017-11-30,ZSFH,99989,409356.342956507
2017-10-31,ZSFH,99989,408078.528121507
2017-09-30,ZSFH,99989,406492.538432451
2017-08-31,ZSFH,99989,404942.877410013
2017-07-31,ZSFH,99989,403351.960261728
2017-06-30,ZSFH,99989,400845.977348708
2017-05-31,ZSFH,99989,397354.803148706
2017-04-30,ZSFH,99989,394153.212012762
2017-03-31,ZSFH,99989,391537.864405998
2017-02-28,ZSFH,99989,389207.477092516
2017-01-31,ZSFH,99989,386637.548124457
2016-12-31,ZSFH,99989,383769.742223279
2016-11-30,ZSFH,99989,381172.177794913
2016-10-31,ZSFH,99989,379501.025552091
2016-09-30,ZSFH,99989,378352.792899251
2016-08-31,ZSFH,99989,377174.913007588
2016-07-31,ZSFH,99989,375701.727763455
2016-06-30,ZSFH,99989,374185.348478182
2016-05-31,ZSFH,99989,373080.127199769
2016-04-30,ZSFH,99989,372297.999190885
2016-03-31,ZSFH,99989,371738.654573373
2016-02-29,ZSFH,99989,370824.990102862
2016-01-31,ZSFH,99989,369126.961736788
2015-12-31,ZSFH,99989,367718.917295193
2015-11-30,ZSFH,99989,366440.165023813
2015-10-31,ZSFH,99989,365189.325108229
2015-09-30,ZSFH,99989,362720.670817078
2015-08-31,ZSFH,99989,360744.308887401
2015-07-31,ZSFH,99989,359647.838633236
2015-06-30,ZSFH,99989,359636.798523688
2015-05-31,ZSFH,99989,358532.904223179
2015-04-30,ZSFH,99989,357446.387974067
2015-03-31,ZSFH,99989,355999.638126732
2015-02-28,ZSFH,99989,356616.014332888
2015-01-31,ZSFH,99989,357048.835059481
2014-12-31,ZSFH,99989,357751.918861427
2014-11-30,ZSFH,99989,357151.643656775
2014-10-31,ZSFH,99989,356779.001642142
2014-09-30,ZSFH,99989,356045.763689889
2014-08-31,ZSFH,99989,292011.0
2014-07-31,ZSFH,99989,290435.0
2014-06-30,ZSFH,99989,287804.0
2014-05-31,ZSFH,99989,284871.0
2014-04-30,ZSFH,99989,283309.0
2014-03-31,ZSFH,99989,282096.0
2014-02-28,ZSFH,99989,283156.0
2014-01-31,ZSFH,99989,283832.0
2013-12-31,ZSFH,99989,284098.0
2013-11-30,ZSFH,99989,281821.0
2013-10-31,ZSFH,99989,280083.0
2013-09-30,ZSFH,99989,277575.0
2013-08-31,ZSFH,99989,275860.0
2013-07-31,ZSFH,99989,275019.0
2013-06-30,ZSFH,99989,274624.0
2013-05-31,ZSFH,99989,273614.0
2013-04-30,ZSFH,99989,271531.0
2013-03-31,ZSFH,99989,269596.0
2013-02-28,ZSFH,99989,265533.0
2013-01-31,ZSFH,99989,261457.0
2012-12-31,ZSFH,99989,258026.0
2012-11-30,ZSFH,99989,257954.0
2012-10-31,ZSFH,99989,257198.0
2012-09-30,ZSFH,99989,256854.0
2012-08-31,ZSFH,99989,255670.0
2012-07-31,ZSFH,99989,255099.0
2012-06-30,ZSFH,99989,254347.0
2012-05-31,ZSFH,99989,254111.0
2012-04-30,ZSFH,99989,254007.0
2012-03-31,ZSFH,99989,254730.0
2012-02-29,ZSFH,99989,256494.0
2012-01-31,ZSFH,99989,258414.0
2011-12-31,ZSFH,99989,259438.0
2011-11-30,ZSFH,99989,259027.0
2011-10-31,ZSFH,99989,259186.0
2011-09-30,ZSFH,99989,259756.0
2011-08-31,ZSFH,99989,260869.0
2011-07-31,ZSFH,99989,260857.0
2011-06-30,ZSFH,99989,261475.0
2011-05-31,ZSFH,99989,262253.0
2011-04-30,ZSFH,99989,264016.0
2011-03-31,ZSFH,99989,265533.0
2011-02-28,ZSFH,99989,266782.0
2011-01-31,ZSFH,99989,267807.0
2010-12-31,ZSFH,99989,268675.0
2010-11-30,ZSFH,99989,268933.0
2010-10-31,ZSFH,99989,269845.0
2010-09-30,ZSFH,99989,271278.0
2010-08-31,ZSFH,99989,273334.0
2010-07-31,ZSFH,99989,275301.0
2010-06-30,ZSFH,99989,275842.0
2010-05-31,ZSFH,99989,275545.0
2010-04-30,ZSFH,99989,274293.0
2010-03-31,ZSFH,99989,273393.0
2010-02-28,ZSFH,99989,272055.0
2010-01-31,ZSFH,99989,270860.0
2009-12-31,ZSFH,99989,268983.0
2009-11-30,ZSFH,99989,270251.0
2009-10-31,ZSFH,99989,270503.0
2009-09-30,ZSFH,99989,271146.0
2009-08-31,ZSFH,99989,269154.0
2009-07-31,ZSFH,99989,268015.0
2009-06-30,ZSFH,99989,268118.0
2009-05-31,ZSFH,99989,269631.0
2009-04-30,ZSFH,99989,272293.0
2009-03-31,ZSFH,99989,273402.0
2009-02-28,ZSFH,99989,276017.0
2009-01-31,ZSFH,99989,278198.0
2008-12-31,ZSFH,99989,283496.0
2008-11-30,ZSFH,99989,284761.0
2008-10-31,ZSFH,99989,286337.0
2008-09-30,ZSFH,99989,284215.0
2008-08-31,ZSFH,99989,285173.0
2008-07-31,ZSFH,99989,285504.0
2008-06-30,ZSFH,99989,287109.0
2008-05-31,ZSFH,99989,287219.0
2008-04-30,ZSFH,99989,286956.0
2008-03-31,ZSFH,99989,287349.0
2008-02-29,ZSFH,99989,286865.0
2008-01-31,ZSFH,99989,287040.0
2007-12-31,ZSFH,99989,286278.0
2007-11-30,ZSFH,99989,286218.0
2007-10-31,ZSFH,99989,285585.0
2007-09-30,ZSFH,99989,285774.0
2007-08-31,ZSFH,99989,285952.0
2007-07-31,ZSFH,99989,284647.0
2007-06-30,ZSFH,99989,282739.0
2007-05-31,ZSFH,99989,280661.0
2007-04-30,ZSFH,99989,280009.0
2007-03-31,ZSFH,99989,278765.0
2007-02-28,ZSFH,99989,277781.0
2007-01-31,ZSFH,99989,276336.0
2006-12-31,ZSFH,99989,273195.0
2006-11-30,ZSFH,99989,270052.0
2006-10-31,ZSFH,99989,265601.0
2006-09-30,ZSFH,99989,263617.0
2006-08-31,ZSFH,99989,260326.0
2006-07-31,ZSFH,99989,259025.0
2006-06-30,ZSFH,99989,255260.0
2006-05-31,ZSFH,99989,251674.0
2006-04-30,ZSFH,99989,246547.0
2006-03-31,ZSFH,99989,242598.0
2006-02-28,ZSFH,99989,238476.0
2006-01-31,ZSFH,99989,234391.0
2005-12-31,ZSFH,99989,231231.0
2005-11-30,ZSFH,99989,228296.0
2005-10-31,ZSFH,99989,226307.0
2005-09-30,ZSFH,99989,222908.0
2005-08-31,ZSFH,99989,219871.0
2005-07-31,ZSFH,99989,216129.0
2005-06-30,ZSFH,99989,213925.0
2005-05-31,ZSFH,99989,212661.0
2005-04-30,ZSFH,99989,212434.0
2022-02-28,ZSFH,99988,275300.0
2022-01-31,ZSFH,99988,269942.0
2021-12-31,ZSFH,99988,265297.0
2021-11-30,ZSFH,99988,260305.0
2021-10-31,ZSFH,99988,254685.0
2021-09-30,ZSFH,99988,247413.0
2021-08-31,ZSFH,99988,239543.0
2021-07-31,ZSFH,99988,149130.0
2021-06-30,ZSFH,99988,146500.0
2021-05-31,ZSFH,99988,144733.0
2021-04-30,ZSFH,99988,131988.0
2021-03-31,ZSFH,99988,130462.0
2021-02-28,ZSFH,99988,134648.0
2021-01-31,ZSFH,99988,132013.0
2020-12-31,ZSFH,99988,129770.0
2020-11-30,ZSFH,99988,129984.0
2020-10-31,ZSFH,99988,128364.0
2020-09-30,ZSFH,99988,127558.0
2020-08-31,ZSFH,99988,135360.0
2020-07-31,ZSFH,99988,129040.0
2020-06-30,ZSFH,99988,135398.0
2020-05-31,ZSFH,99988,135367.0
2020-04-30,ZSFH,99988,149384.0
2020-03-31,ZSFH,99988,148505.0
2020-02-29,ZSFH,99988,147893.0
2020-01-31,ZSFH,99988,147703.0
2019-12-31,ZSFH,99988,148207.0
2019-11-30,ZSFH,99988,148996.0
2019-10-31,ZSFH,99988,149269.0
2019-09-30,ZSFH,99988,149069.0
2019-08-31,ZSFH,99988,148136.0
2019-07-31,ZSFH,99988,147752.0
2019-06-30,ZSFH,99988,148393.0
2019-05-31,ZSFH,99988,148652.0
2019-04-30,ZSFH,99988,148276.0
2019-03-31,ZSFH,99988,146311.0
2019-02-28,ZSFH,99988,144372.0
2019-01-31,ZSFH,99988,141959.0
2018-12-31,ZSFH,99988,139553.0
2018-11-30,ZSFH,99988,137320.0
2018-10-31,ZSFH,99988,135786.0
2018-09-30,ZSFH,99988,133716.0
2018-08-31,ZSFH,99988,132315.0
2018-07-31,ZSFH,99988,131532.0
2018-06-30,ZSFH,99988,131397.0
2018-05-31,ZSFH,99988,131810.0
2018-04-30,ZSFH,99988,131692.0
2018-03-31,ZSFH,99988,132412.0
2018-02-28,ZSFH,99988,132965.0
2018-01-31,ZSFH,99988,133322.0
2017-12-31,ZSFH,99988,132475.0
2017-11-30,ZSFH,99988,131080.0
2017-10-31,ZSFH,99988,130498.0
2017-09-30,ZSFH,99988,132186.0
2017-08-31,ZSFH,99988,134153.0
2017-07-31,ZSFH,99988,134836.0
2017-06-30,ZSFH,99988,132973.0
2017-05-31,ZSFH,99988,130803.0
2017-04-30,ZSFH,99988,128656.0
2017-03-31,ZSFH,99988,127211.0
2017-02-28,ZSFH,99988,125742.0
2017-01-31,ZSFH,99988,125370.0
2016-12-31,ZSFH,99988,125631.0
2016-11-30,ZSFH,99988,126282.0
2016-10-31,ZSFH,99988,125743.0
2016-09-30,ZSFH,99988,124752.0
2016-08-31,ZSFH,99988,124220.0
2016-07-31,ZSFH,99988,124549.0
2016-06-30,ZSFH,99988,125617.0
2016-05-31,ZSFH,99988,125974.0
2016-04-30,ZSFH,99988,126122.0
2016-03-31,ZSFH,99988,125096.0
2016-02-29,ZSFH,99988,123843.0
2016-01-31,ZSFH,99988,122405.0
2015-12-31,ZSFH,99988,120775.0
2015-11-30,ZSFH,99988,118772.0
2015-10-31,ZSFH,99988,116713.0
2015-09-30,ZSFH,99988,114980.0
2015-08-31,ZSFH,99988,113003.0
2015-07-31,ZSFH,99988,111116.0
2015-06-30,ZSFH,99988,109635.0
2015-05-31,ZSFH,99988,108608.0
2015-04-30,ZSFH,99988,107646.0
2015-03-31,ZSFH,99988,107052.0
2015-02-28,ZSFH,99988,106697.0
2015-01-31,ZSFH,99988,105951.0
2014-12-31,ZSFH,99988,105315.0
2014-11-30,ZSFH,99988,104939.0
2014-10-31,ZSFH,99988,105295.0
2014-09-30,ZSFH,99988,105088.0
2014-08-31,ZSFH,99988,104668.0
2014-07-31,ZSFH,99988,104049.0
2014-06-30,ZSFH,99988,103220.0
2014-05-31,ZSFH,99988,102525.0
2014-04-30,ZSFH,99988,101676.0
2014-03-31,ZSFH,99988,100991.0
2014-02-28,ZSFH,99988,99583.0
2014-01-31,ZSFH,99988,98785.0
2013-12-31,ZSFH,99988,97651.0
2013-11-30,ZSFH,99988,97423.0
2013-10-31,ZSFH,99988,96816.0
2013-09-30,ZSFH,99988,96609.0
2013-08-31,ZSFH,99988,96202.0
2013-07-31,ZSFH,99988,95993.0
2013-06-30,ZSFH,99988,96264.0
2013-05-31,ZSFH,99988,96087.0
2013-04-30,ZSFH,99988,95926.0
2013-03-31,ZSFH,99988,95688.0
2013-02-28,ZSFH,99988,96206.0
2013-01-31,ZSFH,99988,96427.0
2012-12-31,ZSFH,99988,96211.0
2012-11-30,ZSFH,99988,95559.0
2012-10-31,ZSFH,99988,94688.0
2012-09-30,ZSFH,99988,94004.0
2012-08-31,ZSFH,99988,93742.0
2012-07-31,ZSFH,99988,93295.0
2012-06-30,ZSFH,99988,92849.0
2012-05-31,ZSFH,99988,92462.0
2012-04-30,ZSFH,99988,92894.0
2012-03-31,ZSFH,99988,93087.0
2012-02-29,ZSFH,99988,93453.0
2012-01-31,ZSFH,99988,93535.0
2011-12-31,ZSFH,99988,94477.0
2011-11-30,ZSFH,99988,95100.0
2011-10-31,ZSFH,99988,95958.0
2011-09-30,ZSFH,99988,96448.0
2011-08-31,ZSFH,99988,96778.0
2011-07-31,ZSFH,99988,97105.0
2011-06-30,ZSFH,99988,96922.0
2011-05-31,ZSFH,99988,97140.0
2011-04-30,ZSFH,99988,97258.0
2011-03-31,ZSFH,99988,97708.0
2011-02-28,ZSFH,99988,97837.0
2011-01-31,ZSFH,99988,97849.0
2010-12-31,ZSFH,99988,98173.0
2010-11-30,ZSFH,99988,99356.0
2010-10-31,ZSFH,99988,100786.0
2010-09-30,ZSFH,99988,102288.0
2010-08-31,ZSFH,99988,102437.0
2010-07-31,ZSFH,99988,102713.0
2010-06-30,ZSFH,99988,102326.0
2010-05-31,ZSFH,99988,102703.0
2010-04-30,ZSFH,99988,102295.0
2010-03-31,ZSFH,99988,102405.0
2010-02-28,ZSFH,99988,102051.0
2010-01-31,ZSFH,99988,102186.0
2009-12-31,ZSFH,99988,101753.0
2009-11-30,ZSFH,99988,100971.0
2009-10-31,ZSFH,99988,100007.0
2009-09-30,ZSFH,99988,99194.0
2009-08-31,ZSFH,99988,99413.0
2009-07-31,ZSFH,99988,99605.0
2009-06-30,ZSFH,99988,100541.0
2009-05-31,ZSFH,99988,100739.0
2009-04-30,ZSFH,99988,101420.0
2009-03-31,ZSFH,99988,101645.0
2009-02-28,ZSFH,99988,102055.0
2009-01-31,ZSFH,99988,102201.0
2023-11-30,ZSFH,99987,658336.665575396
2023-10-31,ZSFH,99987,661824.007892663
2023-09-30,ZSFH,99987,666480.956394836
2023-08-31,ZSFH,99987,670605.865383551
2023-07-31,ZSFH,99987,672550.474724248
2023-06-30,ZSFH,99987,672853.257049694
2023-05-31,ZSFH,99987,669433.232807698
2023-04-30,ZSFH,99987,664547.089797219
2023-03-31,ZSFH,99987,660194.176275961
2023-02-28,ZSFH,99987,659734.916963978
2023-01-31,ZSFH,99987,663067.664049195
2022-12-31,ZSFH,99987,669349.799670511
2022-11-30,ZSFH,99987,674472.296309883
2022-10-31,ZSFH,99987,677653.285184926
2022-09-30,ZSFH,99987,678422.196159222
2022-08-31,ZSFH,99987,680800.017619906
2022-07-31,ZSFH,99987,681560.850967129
2022-06-30,ZSFH,99987,681299.58920395
2022-05-31,ZSFH,99987,676525.402961974
2022-04-30,ZSFH,99987,668999.492257214
2022-03-31,ZSFH,99987,657468.232459829
2022-02-28,ZSFH,99987,644103.724946468
2022-01-31,ZSFH,99987,633397.613827921
2021-12-31,ZSFH,99987,625405.510518146
2021-11-30,ZSFH,99987,620881.696262696
2021-10-31,ZSFH,99987,616416.814043745
2021-09-30,ZSFH,99987,613375.344559963
2021-08-31,ZSFH,99987,608052.610275096
2021-07-31,ZSFH,99987,599313.989451011
2021-06-30,ZSFH,99987,585475.963721636
2021-05-31,ZSFH,99987,571779.414655301
2021-04-30,ZSFH,99987,560617.212395112
2021-03-31,ZSFH,99987,550457.290266149
2021-02-28,ZSFH,99987,539940.172218865
2021-01-31,ZSFH,99987,528367.848107187
2020-12-31,ZSFH,99987,517536.609674456
2020-11-30,ZSFH,99987,507891.44809791
2020-10-31,ZSFH,99987,497893.048013897
2020-09-30,ZSFH,99987,488498.474458388
2020-08-31,ZSFH,99987,479477.38873213
2020-07-31,ZSFH,99987,473986.387443146
2020-06-30,ZSFH,99987,471116.379054099
2020-05-31,ZSFH,99987,468490.754278232
2020-04-30,ZSFH,99987,464878.35975933
2020-03-31,ZSFH,99987,460610.214284258
2020-02-29,ZSFH,99987,457407.752751026
2020-01-31,ZSFH,99987,454767.172281712
2019-12-31,ZSFH,99987,452468.253892331
2019-11-30,ZSFH,99987,449450.797799041
2019-10-31,ZSFH,99987,446114.296553514
2019-09-30,ZSFH,99987,442477.481040927
2019-08-31,ZSFH,99987,439112.117837971
2019-07-31,ZSFH,99987,434903.912012513
2019-06-30,ZSFH,99987,430004.86893281
2019-05-31,ZSFH,99987,425456.001229652
2019-04-30,ZSFH,99987,421645.5563275
2019-03-31,ZSFH,99987,418759.034108394
2019-02-28,ZSFH,99987,415915.623797369
2019-01-31,ZSFH,99987,413244.855076371
2018-12-31,ZSFH,99987,409914.29868009
2018-11-30,ZSFH,99987,406695.580070089
2018-10-31,ZSFH,99987,403868.899765362
2018-09-30,ZSFH,99987,401499.025519979
2018-08-31,ZSFH,99987,397709.487203551
2018-07-31,ZSFH,99987,393497.247261834
2018-06-30,ZSFH,99987,388604.600198732
2018-05-31,ZSFH,99987,385508.823700876
2018-04-30,ZSFH,99987,382585.58883648
2018-03-31,ZSFH,99987,380325.502297426
2018-02-28,ZSFH,99987,377702.383277966
2018-01-31,ZSFH,99987,375509.439905336
2017-12-31,ZSFH,99987,373231.58764052
2017-11-30,ZSFH,99987,370762.337066351
2017-10-31,ZSFH,99987,367665.215213615
2017-09-30,ZSFH,99987,365640.858307072
2017-08-31,ZSFH,99987,363076.751774668
2017-07-31,ZSFH,99987,360729.341279273
2017-06-30,ZSFH,99987,357909.781371793
2017-05-31,ZSFH,99987,355519.013550836
2017-04-30,ZSFH,99987,352999.522905131
2017-03-31,ZSFH,99987,350147.367737954
2017-02-28,ZSFH,99987,346942.191575182
2017-01-31,ZSFH,99987,343811.728996616
2016-12-31,ZSFH,99987,341573.719824966
2016-11-30,ZSFH,99987,339962.276196218
2016-10-31,ZSFH,99987,339179.347821339
2016-09-30,ZSFH,99987,338255.142639224
2016-08-31,ZSFH,99987,337302.14259949
2016-07-31,ZSFH,99987,335951.176618379
2016-06-30,ZSFH,99987,334239.387911858
2016-05-31,ZSFH,99987,332140.291015242
2016-04-30,ZSFH,99987,330171.842085362
2016-03-31,ZSFH,99987,328370.11211083
2016-02-29,ZSFH,99987,327342.823642272
2016-01-31,ZSFH,99987,325976.842090904
2015-12-31,ZSFH,99987,323747.208925671
2015-11-30,ZSFH,99987,319352.534602353
2015-10-31,ZSFH,99987,314968.454785243
2015-09-30,ZSFH,99987,311497.713854673
2015-08-31,ZSFH,99987,309135.814413831
2015-07-31,ZSFH,99987,305910.954445702
2015-06-30,ZSFH,99987,301148.763965465
2015-05-31,ZSFH,99987,296983.919452042
2015-04-30,ZSFH,99987,294147.641789627
2015-03-31,ZSFH,99987,293103.542516977
2015-02-28,ZSFH,99987,292878.72763533
2015-01-31,ZSFH,99987,292697.592703541
2014-12-31,ZSFH,99987,291359.370351067
2014-11-30,ZSFH,99987,289550.207462439
2014-10-31,ZSFH,99987,287878.257596293
2014-09-30,ZSFH,99987,287804.430458906
2014-08-31,ZSFH,99987,288491.061720137
2014-07-31,ZSFH,99987,288864.942533457
2014-06-30,ZSFH,99987,287721.499662938
2014-05-31,ZSFH,99987,285279.078815659
2014-04-30,ZSFH,99987,282234.860028433
2014-03-31,ZSFH,99987,280041.791227392
2014-02-28,ZSFH,99987,277985.300310577
2014-01-31,ZSFH,99987,276988.299377987
2013-12-31,ZSFH,99987,276277.239026496
2013-11-30,ZSFH,99987,275596.006201947
2013-10-31,ZSFH,99987,274270.231752364
2013-09-30,ZSFH,99987,273214.827914721
2013-08-31,ZSFH,99987,272831.288214499
2013-07-31,ZSFH,99987,272237.053674396
2013-06-30,ZSFH,99987,270968.534974447
2013-05-31,ZSFH,99987,268948.710573984
2013-04-30,ZSFH,99987,266498.52006848
2013-03-31,ZSFH,99987,263292.87913854
2013-02-28,ZSFH,99987,260239.867027035
2013-01-31,ZSFH,99987,257351.147285798
2012-12-31,ZSFH,99987,255169.662848782
2012-11-30,ZSFH,99987,253476.787842493
2012-10-31,ZSFH,99987,252286.945079241
2012-09-30,ZSFH,99987,252688.08151846
2012-08-31,ZSFH,99987,253336.332626662
2012-07-31,ZSFH,99987,254376.449355678
2012-06-30,ZSFH,99987,254253.730833097
2012-05-31,ZSFH,99987,253599.70211447
2012-04-30,ZSFH,99987,252097.867458842
2012-03-31,ZSFH,99987,250053.2844345
2012-02-29,ZSFH,99987,246668.798705164
2012-01-31,ZSFH,99987,244237.955860432
2011-12-31,ZSFH,99987,243113.647302307
2011-11-30,ZSFH,99987,243661.323566986
2011-10-31,ZSFH,99987,244657.393382095
2011-09-30,ZSFH,99987,244967.551418662
2011-08-31,ZSFH,99987,244897.61114001
2011-07-31,ZSFH,99987,244711.307975316
2011-06-30,ZSFH,99987,244915.676961593
2011-05-31,ZSFH,99987,246273.676287877
2011-04-30,ZSFH,99987,247627.518239591
2011-03-31,ZSFH,99987,249374.375110885
2011-02-28,ZSFH,99987,251528.190235196
2011-01-31,ZSFH,99987,253920.536560142
2010-12-31,ZSFH,99987,256362.687865699
2010-11-30,ZSFH,99987,257293.608136415
2010-10-31,ZSFH,99987,257783.782184626
2010-09-30,ZSFH,99987,257912.16098053
2010-08-31,ZSFH,99987,258513.91225257
2010-07-31,ZSFH,99987,258950.246144678
2010-06-30,ZSFH,99987,259193.79329046
2010-05-31,ZSFH,99987,260228.522543052
2010-04-30,ZSFH,99987,261930.572672149
2010-03-31,ZSFH,99987,264236.544000438
2010-02-28,ZSFH,99987,266376.619718975
2010-01-31,ZSFH,99987,268221.924270887
2009-12-31,ZSFH,99987,269620.355560078
2009-11-30,ZSFH,99987,270058.984925398
2009-10-31,ZSFH,99987,269388.063073593
2009-09-30,ZSFH,99987,267008.660242577
2009-08-31,ZSFH,99987,265879.274709395
2009-07-31,ZSFH,99987,266592.355211571
2009-06-30,ZSFH,99987,269549.883218863
2009-05-31,ZSFH,99987,272808.187199582
2009-04-30,ZSFH,99987,274373.043562381
2009-03-31,ZSFH,99987,276119.201085694
2009-02-28,ZSFH,99987,315731.0
2009-01-31,ZSFH,99987,318390.0
2008-12-31,ZSFH,99987,320684.0
2008-11-30,ZSFH,99987,323002.0
2008-10-31,ZSFH,99987,324565.0
2008-09-30,ZSFH,99987,326767.0
2008-08-31,ZSFH,99987,330267.0
2008-07-31,ZSFH,99987,334031.0
2008-06-30,ZSFH,99987,335564.0
2008-05-31,ZSFH,99987,339825.0
2008-04-30,ZSFH,99987,345106.0
2008-03-31,ZSFH,99987,349401.0
2008-02-29,ZSFH,99987,351956.0
2008-01-31,ZSFH,99987,353164.0
2007-12-31,ZSFH,99987,354513.0
2007-11-30,ZSFH,99987,355298.0
2007-10-31,ZSFH,99987,354912.0
2007-09-30,ZSFH,99987,355703.0
2007-08-31,ZSFH,99987,352390.0
2007-07-31,ZSFH,99987,348515.0
2007-06-30,ZSFH,99987,344201.0
2007-05-31,ZSFH,99987,338077.0
2007-04-30,ZSFH,99987,330230.0
2007-03-31,ZSFH,99987,322695.0
2007-02-28,ZSFH,99987,317479.0
2007-01-31,ZSFH,99987,313407.0
2006-12-31,ZSFH,99987,307758.0
2006-11-30,ZSFH,99987,301019.0
2006-10-31,ZSFH,99987,296497.0
2006-09-30,ZSFH,99987,293527.0
2006-08-31,ZSFH,99987,292011.0
2006-07-31,ZSFH,99987,289745.0
2006-06-30,ZSFH,99987,286374.0
2006-05-31,ZSFH,99987,283947.0
2006-04-30,ZSFH,99987,282160.0
2006-03-31,ZSFH,99987,280029.0
2006-02-28,ZSFH,99987,276775.0
2006-01-31,ZSFH,99987,272742.0
2005-12-31,ZSFH,99987,269400.0
2005-11-30,ZSFH,99987,266681.0
2005-10-31,ZSFH,99987,262708.0
2005-09-30,ZSFH,99987,257001.0
2005-08-31,ZSFH,99987,251181.0
2005-07-31,ZSFH,99987,245665.0
2005-06-30,ZSFH,99987,243662.0
2005-05-31,ZSFH,99987,240971.0
2023-11-30,ZSFH,99986,242619.92029742
2023-10-31,ZSFH,99986,243150.506915227
2023-09-30,ZSFH,99986,244556.794958065
2023-08-31,ZSFH,99986,244570.982263734
2023-07-31,ZSFH,99986,244873.654515822
2023-06-30,ZSFH,99986,244785.478764256
2023-05-31,ZSFH,99986,244094.784901434
2023-04-30,ZSFH,99986,242835.838837959
2023-03-31,ZSFH,99986,242395.166928487
2023-02-28,ZSFH,99986,242953.651281991
2023-01-31,ZSFH,99986,244107.86392212
2022-12-31,ZSFH,99986,245288.478117271
2022-11-30,ZSFH,99986,246808.368606656
2022-10-31,ZSFH,99986,249180.152622783
2022-09-30,ZSFH,99986,250765.624023053
2022-08-31,ZSFH,99986,253317.421459254
2022-07-31,ZSFH,99986,255114.105281507
2022-06-30,ZSFH,99986,256025.991784728
2022-05-31,ZSFH,99986,252672.329592229
2022-04-30,ZSFH,99986,245828.533124044
2022-03-31,ZSFH,99986,238546.744552293
2022-02-28,ZSFH,99986,232397.546370457
2022-01-31,ZSFH,99986,229151.737426097
2021-12-31,ZSFH,99986,226379.303360643
2021-11-30,ZSFH,99986,225545.968319725
2021-10-31,ZSFH,99986,225039.556156535
2021-09-30,ZSFH,99986,226358.653334839
2021-08-31,ZSFH,99986,228205.413876368
2021-07-31,ZSFH,99986,227847.129022261
2021-06-30,ZSFH,99986,224123.745904728
2021-05-31,ZSFH,99986,217279.093898969
2021-04-30,ZSFH,99986,211673.43775685
2021-03-31,ZSFH,99986,207344.420213651
2021-02-28,ZSFH,99986,205166.884115953
2021-01-31,ZSFH,99986,201608.759132512
2020-12-31,ZSFH,99986,197203.388582143
2020-11-30,ZSFH,99986,190655.521493121
2020-10-31,ZSFH,99986,184109.40400276
2020-09-30,ZSFH,99986,177997.723940348
2020-08-31,ZSFH,99986,173349.713135339
2020-07-31,ZSFH,99986,170051.965502605
2020-06-30,ZSFH,99986,169018.075975735
2020-05-31,ZSFH,99986,169259.341864609
2020-04-30,ZSFH,99986,170478.492473624
2020-03-31,ZSFH,99986,171294.31028131
2020-02-29,ZSFH,99986,173729.394191937
2020-01-31,ZSFH,99986,175215.878122605
2019-12-31,ZSFH,99986,175625.631179022
2019-11-30,ZSFH,99986,173538.986369183
2019-10-31,ZSFH,99986,171686.111534091
2019-09-30,ZSFH,99986,170316.319153925
2019-08-31,ZSFH,99986,169313.442969111
2019-07-31,ZSFH,99986,167533.747727922
2019-06-30,ZSFH,99986,164491.977057364
2019-05-31,ZSFH,99986,161346.303864547
2019-04-30,ZSFH,99986,157903.536061342
2019-03-31,ZSFH,99986,155924.740774693
2019-02-28,ZSFH,99986,153575.736899786
2019-01-31,ZSFH,99986,152233.329251205
2018-12-31,ZSFH,99986,150435.328291838
2018-11-30,ZSFH,99986,148932.454733443
2018-10-31,ZSFH,99986,146629.030544743
2018-09-30,ZSFH,99986,144069.419187144
2018-08-31,ZSFH,99986,141335.474541657
2018-07-31,ZSFH,99986,140407.549656333
2018-06-30,ZSFH,99986,140861.777671329
2018-05-31,ZSFH,99986,141939.795877601
2018-04-30,ZSFH,99986,141738.5549318
2018-03-31,ZSFH,99986,139745.280046375
2018-02-28,ZSFH,99986,136592.690450149
2018-01-31,ZSFH,99986,133167.364805944
2017-12-31,ZSFH,99986,130526.524773813
2017-11-30,ZSFH,99986,128699.653838898
2017-10-31,ZSFH,99986,127364.075119521
2017-09-30,ZSFH,99986,126126.845330212
2017-08-31,ZSFH,99986,124606.143661457
2017-07-31,ZSFH,99986,123048.892523031
2017-06-30,ZSFH,99986,121428.773445389
2017-05-31,ZSFH,99986,120585.827009317
2017-04-30,ZSFH,99986,120352.949477756
2017-03-31,ZSFH,99986,119831.425093956
2017-02-28,ZSFH,99986,119030.237308303
2017-01-31,ZSFH,99986,117699.104245032
2016-12-31,ZSFH,99986,116799.529429115
2016-11-30,ZSFH,99986,115735.184481775
2016-10-31,ZSFH,99986,115164.744579569
2016-09-30,ZSFH,99986,114710.173281401
2016-08-31,ZSFH,99986,114544.736301215
2016-07-31,ZSFH,99986,114031.648762101
2016-06-30,ZSFH,99986,113628.831556039
2016-05-31,ZSFH,99986,113586.43408806
2016-04-30,ZSFH,99986,114007.153055653
2016-03-31,ZSFH,99986,114480.083258839
2016-02-29,ZSFH,99986,114988.233668315
2016-01-31,ZSFH,99986,114624.930084739
2015-12-31,ZSFH,99986,114539.952420998
2015-11-30,ZSFH,99986,113809.670799463
2015-10-31,ZSFH,99986,114131.214997104
2015-09-30,ZSFH,99986,114172.041515177
